id	filename	md5	size	state
e0bdb382-5337-4611-93b3-cfb1540016ba	TCGA-43-7657-01Z-00-DX1.d8a5d257-c5ca-4192-b6a7-4698b8390fca.svs	b81545bfb79fa789e04c2a8842600359	177973501	released
e656ed51-b5e5-4729-9345-439b256c1c07	TCGA-39-5021-01Z-00-DX1.4d22d3ca-cb06-43d0-aba7-583f1d706105.svs	a2afb02fedf82c8b25a0a4d94022df4a	273402155	released
028c2af5-9ab1-4822-ae45-2fd870c91879	TCGA-98-A53H-01Z-00-DX1.B05E6339-440C-4F2E-95B5-F2C96413D488.svs	f8c817e304b54a2b30024f67b0a480fb	317381609	released
e618155e-39fe-4a78-aa00-a1c9b75ec762	TCGA-56-A5DS-01Z-00-DX1.952C8777-4B8F-415A-9D27-C155D1623A86.svs	aaa4181f4cc4cd6612695a28d65de73a	214265536	released
62bc72c2-70ad-409a-bde3-459712201e90	TCGA-39-5027-01Z-00-DX1.54a3e035-7178-4786-870b-1f6adfb82331.svs	62d759d8034694e822f267af4394bfc6	370156183	released
40a05082-81cb-420c-8243-14a0ad2c183b	TCGA-63-6202-01Z-00-DX1.A0A13923-E41B-4A6D-BC55-532D8E90DE0F.svs	af00755df2c4523c8a97176270c9f06b	223640084	released
79307d44-5a4f-4286-94f7-b631e9a6645c	TCGA-34-5240-01Z-00-DX1.03785f14-494a-4898-9ae0-59e64250c33b.svs	c843e3610020dc0bde3c8da7349f93a8	1095169669	released
ad9071ec-f20d-44bd-be8d-8d283e5324cf	TCGA-O2-A52S-01Z-00-DX1.65C217A1-6757-433D-AF35-7F0923023095.svs	d12906319c9dab93ea3513dbc87e4087	2060930239	released
920f1582-9a09-487d-88a5-3c88013900f6	TCGA-85-8072-01Z-00-DX1.3a0ad5a6-c93e-428c-94e7-809ceaf01ef1.svs	0f90ad81fabac65dd25f35e10eab9c1b	392810911	released
173d1077-45e2-474f-9efd-712ba50d12ae	TCGA-22-0944-01Z-00-DX1.3DC7624F-2D59-40D5-9E1F-95FCCD80D0C4.svs	3945e82aa7cefa6a5c8a39ff3c86dbef	1483589451	released
a45148f1-8457-418d-bb38-475ebddd7883	TCGA-66-2755-01Z-00-DX1.ccc904f0-4cd3-44a5-8b68-7272f2a7558f.svs	35866a733c1018ac109ebb96ef8f39a7	266467833	released
ff85d168-a20c-467a-9edf-cf9ad517c421	TCGA-66-2770-01Z-00-DX1.c11eb894-06a2-4bd0-92da-70fe024b07f1.svs	3e94eab681058d76349f663ee44f5166	195958957	released
18c18613-c1e7-46fd-b045-d57330a9ce21	TCGA-85-A4QQ-01Z-00-DX1.321B5149-FC07-434D-9819-3F8821D77849.svs	886eb7d95df42672ca729a4bf277dd70	575056779	released
3f8a2f80-331a-499c-af9d-f4750a3fa9d2	TCGA-66-2790-01Z-00-DX1.86f436e3-e233-4986-90bb-aaa2adc4596f.svs	11d1e2d10f16c22817adf40db6271a0d	121338899	released
e1c4b4a1-7c62-46ef-b406-d56bca4aa950	TCGA-18-3411-01Z-00-DX1.D9228674-5B13-44CB-A7AE-C64FD97A3BBB.svs	7925eca570fc49bb338d0503e46adac3	905415398	released
9b3bb93f-8355-4f8c-8958-d0122581b15b	TCGA-60-2725-01Z-00-DX1.b9d038d6-c2fb-4e46-a4ef-80fdbfb56d0a.svs	3335444457163d9fce2219845d0552dd	860230949	released
d9413c47-e2c1-4d68-88fe-fdce9ee9a44d	TCGA-22-5482-01Z-00-DX1.901F90D4-1F4E-4344-925B-37B7DD78B751.svs	5f2d573c1164fc6c63c31104d576f04a	1301372591	released
933d99cd-789c-4f03-9d9f-672cd3740a47	TCGA-98-A53B-01Z-00-DX1.5429DF3F-9F1C-4DEE-8A7A-CCB3E2BBDC8A.svs	2d52bbdd5da4a19775920976d142edb6	348719923	released
f7464833-5630-49af-a98e-1a313a9d1508	TCGA-94-7557-01Z-00-DX1.ac61f900-6f9f-44eb-91ad-98c98af8b741.svs	549c12267e6592e17375c8c41477b9b4	170744671	released
96850824-2e13-4bf8-af9e-cab1c0e958d8	TCGA-22-5489-01Z-00-DX1.0518AF53-5642-40FB-A631-4C50D7707C8F.svs	94663ae0fe6d798b98f0d861fbac0317	1056213489	released
7e285d97-368e-4793-b5c5-fed8ffadc809	TCGA-66-2759-01Z-00-DX1.10135ce3-22d5-4802-907d-057fe54f5554.svs	f1d03196f130ba9ae8efc27920d961dd	346214133	released
613e2f9a-b354-4ce1-ab03-c3fbea3d751f	TCGA-33-AASD-01Z-00-DX1.DAB3D05A-A6CE-47D1-90B6-79EBABAC3454.svs	dda9952f67adf5f74b0fb6c7205c262a	867181807	released
e11487a9-9400-4ffd-a0bb-068c921e6147	TCGA-34-5929-01Z-00-DX1.a461aed7-0ba9-44dc-8f5b-941cb57aa855.svs	825a4bcec51a6be7ee12aac8708a7ec5	707380523	released
c6a484be-d0e8-4732-9524-1652eeda4b80	TCGA-66-2787-01Z-00-DX1.5a4bb006-181e-417c-9868-4767f68f691a.svs	f7850a4283e5950f50dc5e9df0c8c4a9	139771145	released
d913ea9c-3590-43c0-a658-5bd346a554b0	TCGA-21-5782-01Z-00-DX1.E0C856C0-9055-4437-9393-695D699E4F57.svs	d252021125d10e1428132c1bd45d0eb4	723999187	released
fca6bd6a-29f2-44cf-8351-31adeb67e816	TCGA-18-3417-01Z-00-DX1.B424DA03-9007-4FD0-9A92-BCB40319711C.svs	f02722e8d7bf523edb9aeb491c776e09	665758478	released
4ef97f5c-acb5-4ddd-984b-a9f127b28804	TCGA-NC-A5HN-01Z-00-DX1.51BA5504-7EFE-47F9-82A3-DCE0DCCF76D1.svs	f006d49f33aac98c52434bcfd1b46d77	2101557239	released
cb50cb24-f8b2-4003-90ec-10698bd5b245	TCGA-66-2788-01Z-00-DX1.1a57324a-5b00-44ed-912d-9522d0141500.svs	1fa1bda50da72b5ac9c3a07ec9d3095e	185623469	released
b508519c-2c27-44a9-8e7c-0c25fb2939af	TCGA-60-2713-01Z-00-DX1.8cc5fb8d-be9c-4f25-b088-85e1feff834a.svs	3451910b98dcc13146b3a264cf45adcf	1053377429	released
54e55d74-b18d-47e2-ac66-fd8f9e1f6094	TCGA-22-4599-01Z-00-DX1.2178D5C0-A444-44F5-B878-F5D1FB2943C9.svs	2cc5f9e4765c09b82f10ce3dc98d55f5	1258403059	released
817a653b-f4bc-4839-a93f-e1ce19bd3e8d	TCGA-56-8622-01Z-00-DX1.62B552C4-5CBE-4469-8DBB-E27497FF95F4.svs	7f8c9bc7aed10aa043e7b12f80f0db09	318295074	released
a71cdefd-1087-40a1-bd0a-08507ec39d39	TCGA-46-6026-01Z-00-DX1.e0248ea6-ae04-4960-95a8-f39b8e168a38.svs	0c2c5bfca47d92e7231aec8a715a7c73	482324213	released
cbfe4551-c7b7-461f-ba6e-3b725a41b9da	TCGA-46-3765-01Z-00-DX1.f45e4e30-e60c-40e5-a0b7-4513c0c37fda.svs	bc3f9af95f133244c2b5b0e96ade9f41	219004889	released
d56bb3e1-01cb-4dbc-9f70-9fa484539f6c	TCGA-46-3766-01Z-00-DX1.5870b2ed-78f0-4f68-b01e-2ef6d5353b57.svs	7898f718a23118fff24a2638cdd0bf82	319613183	released
59fa2b75-f136-4598-8944-c2dea1c4f866	TCGA-39-5040-01Z-00-DX1.F314DFF3-AEBE-4171-8F04-5D2A61FDE208.svs	d4892940f48fa300bafb1cca59e335be	637389638	released
da37b632-521f-4ad0-9c3c-5ec2a1298ad5	TCGA-85-7950-01Z-00-DX1.ddf7d987-7e4f-4327-83d5-0047e2806ed1.svs	0169492d768d45fea5f02208b97a2129	551042779	released
5f8d6257-e1b0-45e9-b9ea-72d10714126a	TCGA-77-7139-01Z-00-DX1.b8b79b0c-4ea0-4f6c-8e6e-29ad76eca78f.svs	583962945caeaf30ecbdb61818e5c115	1246066131	released
