id	filename	md5	size	state
55bc47bd-d458-4558-8e32-bda21712d77b	TCGA-21-1083-01Z-00-DX1.8288ca92-b611-4acf-986e-0b8a3f620b94.svs	e8f0370ea034d4084acad9fe71e28780	141850845	released
4146a1e4-69f6-4c1b-aebb-a25f221cf7ee	TCGA-21-1078-01Z-00-DX1.12d4a290-04fa-413e-b274-7c143d42c266.svs	b7cf8b6af8de1d454baf3f56a31366ef	190161249	released
d0051379-5456-4ec7-a7a9-e59061e86a43	TCGA-77-7140-01Z-00-DX1.e75db0f0-839e-4ade-aa52-aa4736318d6c.svs	ec5777d9d499efcae84e6925d818822f	1132409765	released
fa7127d9-c85b-44ca-9d64-d343e753177b	TCGA-56-8082-01Z-00-DX1.f0056ce7-58cf-4fc7-b249-ddeadeafafb3.svs	017823525a028de61d0cc2d5aa1cd85d	28018171	released
4fa33fb1-f521-47c1-a253-7cf3eeda3a99	TCGA-39-5019-01Z-00-DX1.FE0485DE-AEB3-443F-AFCA-C186C336F7EC.svs	8953c7016fd314122a18b7f8121b4b8c	696501564	released
450e17c8-1cb6-4090-8149-c4c42809e4a5	TCGA-37-4132-01Z-00-DX1.5e5a564d-6561-48e7-a3a2-81a523392d8b.svs	0b1a99869d67c8c7585fc080fc45caf7	542077195	released
0ca8d67e-1720-4ec8-a1e5-39e9b6b7d698	TCGA-NC-A5HJ-01Z-00-DX1.0BC0D0C7-F3D3-463E-BA94-C4289D97F1D9.svs	ffa745c76730628409c4e0bd18ceae6b	850655371	released
4469606b-4a90-4bb5-b5db-b06427f489ec	TCGA-60-2723-01Z-00-DX1.1c12de5a-5d31-468e-9169-feb23d24e7d6.svs	7279b637e01036071985bc9142d9ec44	684035569	released
0d6f696c-1839-49c8-8a8b-938d6bfa9b32	TCGA-85-7844-01Z-00-DX1.9035209b-75ae-4c9b-8edf-5851af490f29.svs	ac9bdc48581da6e758f00773a6864e81	454577689	released
c79b3182-2862-4af8-b0c9-f87fad9917c2	TCGA-63-A5MG-01Z-00-DX1.EC6B6782-C52F-42B5-AD91-AB718B7EE1A6.svs	68dba038424346e5d3f7568b5f642a97	250019834	released
4a79f19b-3a67-4ce2-994c-7cd4e29979c7	TCGA-85-7699-01Z-00-DX1.418bb5e3-9721-41b0-82f6-21ce3cc29de2.svs	79fba544533e0cb017734bad479e0971	465385467	released
cb2c222c-0eea-4261-916b-e3f0419a45b7	TCGA-63-7021-01Z-00-DX1.568DD2DB-2196-4817-AA00-8843F9A24A62.svs	e3597cfea809267ef8121ec7c78ece47	317965376	released
9a560b3c-b4d8-46d1-8ec2-bd35444b80e2	TCGA-70-6723-01Z-00-DX1.1e6468e8-0d39-48a9-af32-9968f9207810.svs	886c75524e242af141914bf449b13cfb	368791327	released
