id	filename	md5	size	state
09152b74-f690-4dbc-a398-1f8dde28ec06	868bc289-3c43-4a0f-bbb1-703f0e9fa33a.rna_seq.augmented_star_gene_counts.tsv	51be60d63f848fcba03454f8a9f7e4e9	4261356	released
75969880-a360-4e72-afe4-752dd6f04289	b9a5766c-e155-423e-a075-10fb14fe87df.rna_seq.augmented_star_gene_counts.tsv	884eeaa5daa609312d1cc7a362bae463	4227153	released
f1925d79-5dae-40b3-8699-6ea713cae738	7bb2bfee-eb7e-46c3-8aaa-1682d47dab06.rna_seq.augmented_star_gene_counts.tsv	bfefec9190565e8305d326172fb90de4	4248045	released
fd1da1e9-1fef-4037-ba7e-e83e958f7834	5c6bb775-aaa5-4b5f-90be-86926549ae90.rna_seq.augmented_star_gene_counts.tsv	78d29d013d2eabed16b864d421cc8026	4251409	released
125a1d73-c62c-4776-85ae-bc50871f22bf	fd804c92-b610-4fe4-8df2-1a272fb34052.rna_seq.augmented_star_gene_counts.tsv	6ef66053549ad057cf998e2b63c53213	4249047	released
fa688f22-0772-4994-b019-0f3e23b3bf12	079b5158-da4f-4da0-a9fd-dc54e52ba307.rna_seq.augmented_star_gene_counts.tsv	7f7568abfe39e30947698f9930a692b2	4202259	released
858abd7d-396c-4dd3-b570-94f99ac9b9c0	2274e33f-7c66-441f-b480-044b26c44a6a.rna_seq.augmented_star_gene_counts.tsv	f25c8847b2f6bd6cd1dc3c7ac8727191	4235200	released
3cbe42eb-653f-4d85-aa94-e803a1f3516b	af4e18e3-b98c-468f-b0d1-643fe3cd3760.rna_seq.augmented_star_gene_counts.tsv	9a48fb2f8da29736e8e3566047bb8db6	4239430	released
044d098e-c65f-4152-8939-3c315aed0073	80ca4c12-21e8-45d1-8820-537b99bce32d.rna_seq.augmented_star_gene_counts.tsv	6fbbdda6d163bd0a889c965a8ff2b41c	4244762	released
45c6656d-a8f3-4968-aa40-142f3a340dde	ec765dd2-6541-4cdc-a26c-6d116398dc87.rna_seq.augmented_star_gene_counts.tsv	88aa21bcc2f65eda1cef2efe72a40597	4251335	released
89757795-017d-40e2-ba48-e7a19fb69b94	6b717b71-a34d-45af-a27e-ce77484d14f2.rna_seq.augmented_star_gene_counts.tsv	47fbdda1b441bf5e46f5aefa90ed434b	4254342	released
10acdc61-cf73-4187-a6d2-f7d2e1565cec	28f4a0c0-3ded-487c-9f16-64c551e39886.rna_seq.augmented_star_gene_counts.tsv	fc7d6a9724278e5cdc61c205240c9467	4227144	released
d29660d3-b3f7-4186-8c71-bebbabee600a	4a97b05e-92d4-49c2-92b7-e2959bc3baf2.rna_seq.augmented_star_gene_counts.tsv	dc55908980810f8b7ffbac298a47382c	4235079	released
20bce22d-ac03-4799-83d4-02d68f3b11a8	4a7243d8-65d3-4bc1-be10-db26c4eedcfe.rna_seq.augmented_star_gene_counts.tsv	14f43ef9f3bcb69e57126f543d83102d	4242334	released
81e7d771-eb01-4025-93c8-83ad7e0f6408	3a361424-ea8c-4b61-b9bb-a4ce1d64e9d7.rna_seq.augmented_star_gene_counts.tsv	1b58b92409457a1479abe2976d74f537	4232912	released
b9839f31-8926-4fa3-9aae-bf15ee58e847	6ee211fb-528c-4c24-a197-62967c795eb4.rna_seq.augmented_star_gene_counts.tsv	41faf428459b6e34e897c9cd1751e9f9	4244468	released
00810078-a4fc-4e1d-bbdc-e5e0d3080025	7fe52cc9-d15b-49da-b1fe-e5aacf530c36.rna_seq.augmented_star_gene_counts.tsv	91079ea800a70ba816381da847a58d42	4239022	released
3bc1adb4-ab96-4a37-8df8-8cf9f8689523	cbd11e4b-dccd-4881-aa6f-9c6bf2c0a213.rna_seq.augmented_star_gene_counts.tsv	224d4a5ec7d5503266a99a7d4c2fd2b8	4248714	released
6babd1cf-b5e2-4a88-bcfa-b1a2da49f768	edcec9e8-6543-45e3-a084-0ad60883f24b.rna_seq.augmented_star_gene_counts.tsv	f34faa59a55650af21f4d89cb1e3c966	4246039	released
31f0e985-d875-442e-bb0d-842cac9e617f	5ae50fc0-395d-4286-94db-fbbb542f3fc9.rna_seq.augmented_star_gene_counts.tsv	96f3002c768bf6d84b651e5f20780593	4245832	released
6e46c824-acbb-4ef1-9b07-f952f89526dc	46dc8d50-6055-4d83-a837-543500f0095d.rna_seq.augmented_star_gene_counts.tsv	7eeefec82d062830167978d8fd324c68	4233530	released
4ca257ea-95ef-4881-8ab5-cd3ee88dbb6d	a60d117e-875a-4e40-a39a-b93be0a42a41.rna_seq.augmented_star_gene_counts.tsv	9b8a0c118b3e359dfd072d96f15fa60b	4234833	released
ab646f7c-46a6-45a9-91ae-43f5d230b542	6f89146c-407c-4e31-94df-89c5c1b7d0af.rna_seq.augmented_star_gene_counts.tsv	de7fc523412dd59fee2b4d9f7168f962	4251585	released
84bb43ac-afd4-4f2b-aeee-bdbe0d2e8d88	3ab1dfbc-ab83-446e-b680-cd6aec12b177.rna_seq.augmented_star_gene_counts.tsv	7db475af7efda6f40ef596b5daecdd68	4239023	released
dcbc607b-f0c0-4771-b5eb-2f8defb490a9	4c87674d-dd05-490d-a584-84490509f4d4.rna_seq.augmented_star_gene_counts.tsv	d5d7dbad93c0403fca681cc8e5c8ba26	4205783	released
5cdfbd13-9630-48a5-9f3e-6b17658e877a	1f4829fb-ebb8-4ff3-9c44-dd503258c54d.rna_seq.augmented_star_gene_counts.tsv	fcf576cd7a49a8bec5c9ec2db5dba177	4240447	released
